7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880616249e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726490502e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880616249e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726490502e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880616249e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726492722e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880615139e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726493832e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880616249e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726494943e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880616249e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726493832e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880616249e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726494943e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880616249e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726484951e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880616249e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726492722e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880616249e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726490502e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880615139e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726492722e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880616249e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726494943e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880616249e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726486061e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880615139e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726494943e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880615139e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726492722e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880615139e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726492722e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880615139e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726492722e-01,-8.215641505235352637e-01,9.999981316418661281e-01
7.026212495093727695e-01,9.133355180972660969e-01,9.902800247342238293e-01,9.990327500374879266e-01,9.992120983494213737e-01,9.999999989802748068e-01,4.083444161983331711e-01,9.981014833548953469e-01,-5.366294400963065314e-01,-9.878951093539747319e-01,-4.197295765499484133e-01,-9.762878456477031008e-01,-9.941052202078429767e-01,-3.774829141664232113e-01,-2.026196053541096942e-01,-9.175410448433142241e-01,9.210471560830554294e-01,9.692071186824167128e-01,9.828752620166745224e-01,9.999999979815679119e-01,3.126902921797207469e-02,1.000000000000000000e+00,-8.508081135763657654e-01,-9.999887965614834284e-01,5.182759591715520031e-01,3.351508600299420854e-02,-9.999782886254240388e-01,-9.663005438052012508e-01,9.548914262125168806e-01,9.779599884943732668e-01,-1.000000000000000000e+00,-8.477987355880616249e-01,9.504678908234808210e-01,8.558515037432892214e-01,-9.998598668980410720e-01,-8.073051365723193928e-01,4.450079298041690889e-01,8.262870839726483840e-01,-8.215641505235352637e-01,9.999981316418661281e-01
